id	sentence1	sentence2	label
3602	새로운 분자체 (NME)에는 FDA에서 인가된 적이 없을뿐 아니라 미국에서 판매된 적조차 없는 활성성분을 포함하고 있다.	New Molecular Entity(NME)는 FDA에 의해 승인을 받거나 미국 시장에 나온 적이 한 번도 없는 활성 요소를 포함하고 있는 의약품입니다.	0.0
3605	암흑 물질이 있다는 간접적인 증거는 험실에서 다른 물질 입자는 관찰되지 않았으므로 암흑 물질에 대한 중력의 영향입니다.	암흑 물질의 간접 증거는 다른 어떤 물질 입자도 실험실에서 관찰되지 않았기 때문에 암흑 물질에 대한 중력의 영향에서 옵니다.	1.0
3609	로스타인 강 지류, 오리건 주 북동부에 위치한 왈로와 산 동부와 인접한 곳에 왈로와 강이 있다.	근처에는 월로와 강의 지류이며 오레곤 북동부의 월로와 산맥의 동쪽에 있는 로스틴 강이 있습니다.	0.0
3615	"최초 또는 ""좁은"" 시스템은 (O III)의 적색 라인으로 구성되어 있으며 다른 이온화 요소들은 z = 0.712의 적색 편이를 합니다."	"최초 또는 ""좁은"" 시스템은 붉은색 선(O III)으로 구성되어 있으며 기타 이온화 성분은 z = 0.712인 적색 편이입니다."	1.0
3617	7월 초, 하퍼 휘틀리와 가렛 휘틀리의 아버지이자 범죄자인 스티브 휘틀리와 베니 카메론의 형제였다.	Garrett Whitley는 7월 초에 처음 모습을 드러냈습니다. 그는 Harper Whitley와Steve Whitley의 형사법상 아버지이며 Benny Cameron의 형제입니다.	0.0
3619	니스벳과 윌슨의 논문에 영향을받아 피터 요한슨과 그의 동료들은 '신기술을 사용한 자체적인 선호도에 대한 고찰'이라는 주제에 관해 조사하였다.	Nisbett과 Wilson 서류에 영감을 받은 Petter Johansson과 동료들은 새로운 기술을 사용해 그들만의 기호에 맞게 주제에 대한 통찰을 검토했습니다.	1.0
3620	이 앨범에는 원래 Nurse With Wound가 믹스한 곡의 리믹스를 담고 있으며 Disconnected로 2007년 발매되었습니다.	앨범에는 처음에 Nurse With Wound에서 발매한 자료의 리믹스가 포함되어 있으며 2007년에 발표한 Disconnected로 믹스되었습니다.	0.0
3621	쉐러는 Thunderbird Hotel, Las Vegas Club과 Sahara Hotel에 투자한 투자자였다.	Scherer는 Thunderbird 호텔, Las Vegas Club 및 Sahara 호텔에 투자했었습니다.	1.0
3624	패딩턴에서 사우스 켄싱턴과 그 남부까지, 또 무어게이트에서 타워힐과 그 남부까지 확장하자는 멧의 제안은 받아들여져 1864년 7월 29일 왕궁의 승인을 얻었다.	패딩턴의 남쪽에서 사우스켄싱턴까지, 무어게이트 동쪽에서 타워힐까지 확장하자는 Met의 제안이 수락되어 1864년 7월 29일에 국왕의 재가를 받았습니다.	0.0
3629	"이 맥락에서 활쏘기는 어떤 경우 칼던지기와 총쏘기 시범을 포함하는 카테고리인 ""꿰뚫음의 예술""로 알려져 있습니다."	"이 맥락에서 궁술은 ""꿰뚫음의 예술""로 알려져 있으며 이러한 카테고리는 종종 칼 던지기와 사격 시연을 포함합니다."	1.0
3630	어둠 수행이란 빛이 전혀 없는 곳에서 수행을 하는 일인 수행 장소입니다.	어둠 속에서 후퇴하는 것은 빛이 전형 없는 공간에서 퇴각하는 것입니다.	1.0
3647	1950년대 초반 Fiaminghi는 추상적 예술을 만들기 시작했고 구조적 예술의 요소를 더했습니다.	1950년대 초에 Fiaminghi는 추상 예술의 요소를 통합하여 건설적인 예술인 작품 창작을 시작했습니다.	0.0
3651	콘티넨탈 리그는 3부 메이저 클럽으로 구성된 새로운 리그를 설립하려는 제대로 된 마지막 시도였다.	콘티넨탈 리그는 새로운 제3의 메이저 클럽 리그를 만들려고 했던 진지한 마지막 시도였습니다.	1.0
3652	이는 토너먼트의 여섯 번째 에디션이었으며 2013-2014 IRB 세븐스 월드 시리즈 사상 세 번째 스톱이었다.	이는 토너먼트의 여섯 번째 에디션으로 2013-2014년 IRB 세븐스 월드 시리즈의 세 번째 프로그램이었다.	1.0
3657	이 역은 시카고 순환선의 졸리에 역과 라살 가 역 사이를 왕복하는 록아일랜드구 메트라 노선의 일부이다.	해당 역은 메트라 노선 라살 가 역의 일부로, 시카고 루프에서 줄리엣과 락아일랜드 구 사이를 운행하고 있다.	0.0
3662	"위상 벡터 공간 공식 13은 주어진 데이터에 대한 ""시작 객체"" 또는 ""초기 구조""라고 부릅니다."	"초기 벡터 공간 Formula 13은 초기 객체 ""또는"" 주어진 데이터에 대한 위상 구조라고 합니다."	0.0
3666	먼저 사망한 브루스 팰트로의 아내이자 여배우 기네스 펠트로와 감독 제이스 펠트로의 어머니이다.	그녀는 Bruce Paltrow의 미망인이며 여배우인 Gwyneth Paltrow와 감독인 Jake Paltrow의 어머니입니다.	1.0
3675	New Orleans의 Diboll과 Owen은 건축가였으며 Mobile의 G. A. Chamblin은 하도급자였습니다.	건축가는 뉴올리언스 출신의 디볼과 오웬이었으며, 모빌 출신의 캠블린이 도급업자였다.	1.0
3678	Breaza 강은 루마니아의 Geamărtălui 강의 지류입니다.	브레아자 강은 루마니아에 위치한 자머르털루이 강의 지류입니다.	1.0
3682	부편집장은 Herbert Wessels(2009년부터)이고 편집장은 Markus Ermert(2002년부터)입니다.	편집장은 Herbert Wessels(2009년 이후)이고 두 번째 편집자는 Markus Ermert(2002년 이후)입니다.	0.0
3690	1865년 8월 17일에 제3 뉴욕 의용 기병 연대와 제6 뉴욕 의용 기병 연대가 제13 뉴욕 의용 기병 연대로 통합되었습니다.	1865년 8월 17일 13대 뉴욕 자원 기병대는 16대 뉴욕 자원 기병대와 통합하여 3대 뉴욕 지역 기병대를 형성했습니다.	0.0
3694	그들 중 대다수는 현재 불가리아에서 살고 있으며 일부는 여전히 그리스에 살고 있습니다.	그들 중 대다수는 현재 그리스에서 살고 있으며 일부는 여전히 불가리아에 살고 있습니다.	0.0
3699	1937년 Gerald Heard는 아내 Maria, 아들 Huxley, 친구 Matthew Huxley와 함께 헐리우드로 이주했습니다.	1937년, Gerald Heard는 부인인 Maria, 아들인 Huxley 및 친구인 Matthew Huxley와 헐리우드로 이주했습니다.	1.0
3705	1924년 여름 그는 아칸소주 남부 유니온 카운티로 갔으며 고유가 호황시기에 스맥오버 근처 노플렛에 위치한 사무실에서 일하였다.	1924년 여름에 그는 스맥오버 근처 노플렛에 있는 사무실의 오일붐에서 일하기 위해 아칸소 주 남부의 유니언 카운티로 갔습니다.	1.0
3706	캘리포니아에 위치한 야마토 콜로니는 캘리포니아 리빙스턴에 위치한 일본의 농업공동체이다.	California는 캘리포니아주 Yamato Colony Livingston에 있는 일본 농업 공동체였습니다.	0.0
3707	Soto는 Fort Worth에서 태어났지만 1살에 멕시코 Monterrey로 갔습니다.	Soto는 멕시코 Monterrey에서 태어났지만 1세 때에 Fort Worth로 이주했습니다.	0.0
3713	1989년 11월, 델라니는 뉴욕 주식거래소의 일원이었으며 Henderson Brothers, Inc.와 Bear Wagner에서 전무로 일하였다.	1989년 11월에 Delaney는 뉴욕 증권거래소의 일원이 되었으며 Henderson Brothers, Inc.와 Bear Wagner의 전무이사가 되었습니다.	1.0
3716	다른 기사에서는 Schuman Plan 기저에 깔린 경제적 사상을 칭송했으며 유럽 공동 시장의 확장을 찬양했습니다.	다른 기사에서는 Schuman 계획에 근간을 둔 경제 아이디어에 찬사를 보내고 유럽 시작의 공동 확대에 박수를 쳤습니다.	1.0
3717	그녀는 사고가 있는지 얼마 지나지 않아 성폭행이 일어났다고 추가로 진술하였다.	그녀는 전술한 사고가 있은지 얼마 지나지 않아 성폭행이 일어났다고 추가 증언하였다.	1.0
3719	다른 공식 세계 챔피언십은 다음과 같이 시작되었습니다. 1985년 브라질 대회, 1993년 러시아 대회, 2014년 터키 대회.	그외에도 공식 월드 챔피언십은 1985년에 브라질에서, 1993년에 터키에서 2014년에 러시아에서 시작했습니다.	0.0
3720	도시에서 권세나 영향력이 있는 다양한 마두칸들이 왕자에게 보내는 저녁 초대를 전달하려는 전령들이 속속 도착하는 바람에 회의가 중단되었습니다.	회의는 도시의 여러 강력하고 영향력있는 Mardukans의 다양한 메신저들이 왕자와의 저녁에 대한 많은 초대장과 함께 도착하면서 중단되었습니다.	1.0
3723	Wilhelm Keppler는 1932년에 아돌프 히틀러를 위한 경제적인 상담을 위해 협력했습니다.	1932년, Cuno는 Adolf Hitler에게 경제적 조언을 하기 위해 Wilhelm Keppler와 함께 했습니다.	0.0
3729	춤은 Exodus의 1989년 앨범 ``Toxic Disaster''의 곡 ``The Fabulous Waltz''에 영감을 준 요소 중 하나였습니다.	"그 춤은 1989년 발표된 그녀의 앨범 ""엄청난 재앙""과 수록곡 ""지독한 왈츠""에 영감을 준 것들 중 하나였다."	0.0
3730	2월 초에 신고된 화재 건수는 총 73건이었고 그 중 진압하지 못한 화재는 26건이었며 화재를 진압하는 데 한 달 더 소요될 것으로 예상됩니다.	2월 초 73건의 화재가 신고되었으며 그중 23건은 진압되지 않았고 다음 달에서야 마무리될 것으로 예상됩니다.	1.0
3733	Valea lui Lambă 강 또는 Lom 강은 루마니아를 흐르는 Șimon 강의 지류입니다.	"발레아 루이 람버 강 또는 룸 강은 루마니아에 위치한 ""운크"" 이몬 강의 지류입니다."	1.0
3734	2015년, 플로리다 교육부는 Pam Stewart 위원장이 Florida College System의 총장으로 Madeline Pumariega를 임명했다고 발표했습니다.	2015년 Florida 교육국장 Pam Stewart는 Madeline Pumariega를 Florida College System의 총장으로 임명한다고 밝혔습니다.	1.0
3745	1993년 Platzer가 Allentown에 두 번째 레스토랑을 열었을 때 그의 할아버지 Peter Joseph Whelian을 기리기 위해 이름을 P. J. Whelihan으로 바꿨습니다.	1993년 Peter Joseph Whelihan이 Allentown에 두 번째 레스토랑을 열었을 때 그의 할아버지 Platzer를 기리는 뜻에서 이름을 P. J. Whelihan으로 바꿨습니다.	0.0
3750	"산호해 전투 직후 ""바넷""은 USS 렉싱톤 (CV-2) 호의 생존자 1,360명을 누메아에서 샌디에이고까지 수송하였다."	"Coral Sea 전투 이후 ""Barnett""은 USS Lexington(CV-2)의 생존자 1,360명을 Noumeéa에서 San Diego로 이송헀습니다."	1.0
3752	이 조재용 물질은 Dr. Patrick Page와 그의 팀이 특허를 냈고 2007년 Genkyotex에서 개발했습니다.	이 합성물은 패트릭 페이지 박사와 그의 팀이 발명한 것으로, 2007년 Genkyotex로부터 특허를 받았다.	0.0
3754	"보통 St. Louis에서 발견되는 화석에는 이끼벌레 산호 ""Lithostrotion""과 ""Lithostrotionella"" 및 사방산호류 ""Fenestrellina""가 포함되어 있습니다."	"세인트 루이스에서 자주 발견되는 화석에는 탄성이 있는 산호인 ""Lithostrotion""과 ""Lithostrotionella"" 그리고 이끼류인 ""Fenestrellina""가 포함되어 있습니다."	0.0
3755	프로필리디움 펠레네리는 진정한 삿갓조개류과 중 하나인 무새흰삿갓조개과의 해양 복족류 연체동물인 진정한 삿갓조개류 바다 우렁이입니다.	Propilidium pelseneeri는 바다 삿갓조개류의 하나인 Lepetidae과의 적절한 복족류 연체 동물, 진짜 삿갓조개류인 바다 우렁이 종입니다.	0.0
3757	유타주 스패니시 포크에 개발 센터가 있고 캘리포니아주 칼즈배드에 본사가 있는 Spectrum Aeronautical은 기업용 제트기 개발업체입니다.	Spectrum Aeronautical은 캘리포니아 칼스바드에 소재한 제트 개발업체로 유타 주의 스패니시 포크에 개발센터를 소유하고 있다.	1.0
3774	캘리포니아 티뷰론에서 태어난 그는 뉴욕 브루클린에서 세상을 떠났다.	그는 뉴욕 브루클린에서 태어났으며 캘리포니아 티뷰론에서 세상을 떠났다.	0.0
3775	그 연극은 1631년 'The School of Complement'라는 부제를 가지고 4절판으로 Francis Constable 서점의 Elizabeth Allde가 출간했습니다.	"이 작품은 1631년에 Elizabeth Allde가 서적상인 Francis Constable을 위해 4절판에 ""The School of Complement""라는 소제목으로 인쇄해서 발행했습니다."	0.0
3782	Cape Don은 1818년에 George Don이 지브롤터 군의 중위인 Phillip Parker King 장군에 대한 경의의 표시로 그의 이름을 따서 만들었습니다.	케이프 돈은 1818년 필립 파커 킹이 지브롤터의 부총독 조지 돈을 기념하기 위해 붙인 이름이다.	0.0
3795	1943년 9월 12일 텍사스 주 갤버스턴에서 항해하여 9월 16일 키 웨스트에 도착했습니다.	그녀는 1943년 9월 12일 Key West에서 출항하여 9월 16일 텍사스주 Galveston에 도착했습니다.	0.0
3797	철도공사인 Chemins de Fer Luxembourgeois에서 운영합니다.	철도공사인 Chemins de Fer Luxembourgeois가 소유했습니다.	0.0
3799	메이슨은 2013년 2월 22일 방송된 에피소드에서 글로크너 역으로 첫 출연하였다.	그가 Glockner로 처음 화면에 등장한 에피소드는 2013년 2월 22일에 방송되었습니다.	1.0
3807	Robertson과 그의 가족들은 1920년대에 Salt Lake City로 이사한 뒤에 유타주 Ogden으로 옮겨가서 1937년에 유타주 Mapleton에 정착했습니다.	로버트슨은 1920년대 유타주 오그덴으로 이주한 후에는 솔트레이트시티로 이주하였으며 1937년에는 가족들과 함께 유타주 메이플턴에 자리를 잡았다.	0.0
3815	1874년 9월 29일, Annette는 Samuel Crum의 딸인 Amelia Crum Bryant와 결혼하여 딸을 낳았습니다.	Annette Amelia Crum은 1874년 9월 29일 Samuel Crum의 딸 Bryant와 결혼했습니다. 그들은 딸이 하나 있었습니다.	0.0
3822	"이 마을은 투리아 강의 서쪽 제방에 있는 ""Horta de València""의 오른쪽 끝에 자리하고 있습니다."	이 마을은 투리아 강의 서쪽 기슭인 `` Horta de València ''의 우안에 위치하고 있다.	1.0
3824	이러한 혁신 기술로 인해 BRT 시스템의 최대 용량이 시간당 35,000명의 탑승객으로 높아졌습니다.	이러한 변혁과 함께 BRT 시스템의 최대 수용량은 시간 당 35,000명의 승객으로 늘어났다.	0.0
3825	1627년 바로크 양식으로 다음 시청 건물이 지어졌으며 1650년, 1653년, 그리고 1779년에 피해를 입었다.	다음 시청은 바로크 양식으로 1627년에 피해를 입었고 1650년, 1653년, 1735년 및 1779년에 건설되었습니다.	0.0
3830	해당 에피소드는 척 타삼이 각본을 썼으며 프레드 새비지가 감독하였다.	그 결과는 Fred Savage가 작성했고 Chuch Tatham이 감독했습니다.	0.0
3831	Hudeasa 강은 루마니아에 있는 Bradu 강의 지류입니다.	후데아사 강은 루마니아에 위치한 브라두 강의 지류입니다.	1.0
3832	이스라엘은 1968년에 미국 재즈 트롬본 연주자 Kai Winding과 J. J. Johnson이 연주를 녹음한 앨범으로 CTI 레이블에서 발매했습니다.	Israel은 미국의 재즈 트롬본 연주자인 Kai Winding과 J. J. Johnson이 연주한 앨범으로, C에서 녹음해 1968년에 발매되었습니다.	0.0
3837	Nvidia는 2017년 12월 7일에 공식적으로 NVIDIA TITAN V을 발표했습니다	NVIDIA TITAN V는 2017년 12월 7일에 Nvidia에서 공식적으로 발표되었습니다.	1.0
3839	고대 그리스 역사학자인 Thucydides는 Agrianes의 Thracian 부족은 Pernik의 Terme에 살고 있따고 기록했습니다.	고대 그리스 역사가 Thucydides는 Pernik의 영토에 Agrianes의 트라키아 민족이 살고 있다고 기록했습니다.	1.0
3840	Joshua Pim은 Wilfred Baddeley를 6-4, 1-6, 7-5, 6-0으로 물리쳤습니다.	Wilfred Baddeley는 Joshua Pimdmf 6-4, 1-6, 7-5, 6-0으로 물리쳤습니다.	0.0
3843	바라월은 인도 마디아프라데시주의 보팔구에 있는 마을로 입니다. 베라시아 테실에 위치해 있습니다.	Bahrawal은 인도 마디야 프라데시의 보팔 지역의 마을입니다.  Berasia 세무 관리구에 있습니다.	1.0
3849	고온 및 높은 수소 부분압에서 수소는 탄소강합금으로 방산될 수 있습니다.	온도가 높고 수소 분압이 높은 상태에서는 수소를 탄소강 합금으로 번질 수 있습니다.	1.0
3857	Jiul de Vest 강은 루마니아에 있는 Jidanul 강의 지류입니다.	Jiul de Vest 강은 루마니아에 있는 Jidanul 강의 지류입니다.	1.0
3860	현재까지 남아있는 두 아르메니안 교회의 유적은 소련 말기에 부분적으로 파괴되었다.	지금까지 보존되고 있는 아르메니아 교회 두 곳의 유적은 소비에트 시대 말에 부분적으로 파괴되었습니다.	1.0
3861	이 노래는 FX 네트워크 텔레비전 시리즈인 '썬즈 오브 아나키' 여섯 번째 시즌의 두 번째 홍보물로 방영되었다.	"이 곡은 FX network의 TV 시리즈 ""썬즈 오브 아나키"" 두번째 시즌의 6번째 홍보에서 발표했습니다."	0.0
3867	Marshall Scott III는 2017년 6월 1일 이후 감독관이고 최고 연구 관리자는 Lisa Moya, 기술 담당 최고 책임자는 Josh Solis입니다.	Marshall Scott III 박사는 2017년 6월 1일부터 감독관이었습니다. 최고 연구 관리자는 Lisa Moya이고 최고 기술 관리자는 Josh Solis입니다.	1.0
3872	Michael Liebel Sr.는 부모님과 함께 펜실배이니아주 Erie에서 독일로 왔을 때 14세였습니다.	에리 출신인 부모가 펜실베니아로, 독일로 이주할 때 마이클 마이클 리어벨 센은 14살이었다.	1.0
3882	1980년에 제시된 교황의 해결안은 칠레에서는 받아들여졌으나 아르헨티나에서는 받아들여지지 못하였다.	1980년, 교황이 해결안을 제시하였으나 아르헨티나에서는 이를 받아들인 반면 칠레는 이를 거부하였다.	0.0
3888	사대강위원회와 오부돈 위원회의 합병으로 쇼니 트레일스 위원회가 발족하였다.	오부돈 연합회는 셔니 트레일스연합회와 사대강연합회의 제휴로 설립되었다.	0.0
3892	"실제로 메스키트 ""모듈"" Java 클래스는 일반적으로 추상 클래스 정의의 구상 하위 클래스입니다."	"메스키트 ""모듈""은 실제 자바 클래스로,  보통 구체적인 클래스 규정으로 생성된 추상적인 하위클래스를 추출한다."	0.0
3896	자산 사다리는 영국에서 널리 사용되는 용어로 저렴한 주택에서 더 비싼 주택에 이르기까지 상대적인 차이점을 설명할 때 사용합니다.	자산 관리사는 보다 저렴한 주택에서 고가 주택까지 동일한 용어를 상대적으로 달리쓰는 것을 설명하기 위해 영국에서 널리 사용되는 용어입니다.	1.0
3903	Wenceslaus는 그의 승리를 오랫동안 즐기지 못했습니다. 그는 1253년 9월 23일에 사망했고 Ottokar II세가 그 뒤를 이었습니다.	Wenceslaus는 승리의 기쁨을 오래 누리지 못하고 1253년 9월 23일에 사망했으며 Ottokar II세가 그 뒤를 이었습니다.	0.0
3908	Santa Cruz Sky Park는 캘리포니아, 스코츠 밸리의 산타 크루즈 카운티 안에 있는 공항이었습니다.	샌터크루즈 카운티는 캘리포니아주 스코트 밸리에 샌터 크루즈 스카이파크 내에 있는 공항이었습니다.	0.0
3909	피쉬맨은 콜롬비아 대학교에서의 학사 학위와 브라운 대학교 경제학 석사 학위를 보유하고 있다.	Fishman은 경제학으로 브라운 대학에서 학사 학위를, 콜롬비아 대학에서 석사 학위를 취득했습니다.	0.0
3910	Coral Sea 전투 이후 Barnett은 USS Lexington의 1,360명의 생존자들을 Nouméa에서 San Diego로 이송했습니다.	"산호해 해전 이후 ""Barnett""호는 USS 렉싱턴에서 1,360명 생존자를 샌디에고에서 누메아로 이송했습니다."	0.0
3913	Rastogi는 인도 의회의 이전 하원 의장과 10대 하원 및 하원 사무국 의장을 지냈습니다.	Rastogi는 Lok Sabha의 전 9대 총장, Lok Sabha의 10대 총장이자 인도 국회 Lok Sabha 사무처장입니다.	1.0
3915	"많은 이들의 그들의 음악을 얼터너티브  메탈의 영향을 받아 랩이 가미된 인더스트리얼 메탈로 여겼다. 이전 인터뷰에 따르면 그들은 자신들의 음악을 ""죽이는 락""이라고 생각한다고 하였다."	"그들의 음악은 많은 사람들로부터 랩 메탈과 얼터너티브 메탈의 영향을 받은 인터스트리얼 메탈로 평가받으며, 이전 인터뷰에 따르면 그들은 스스로를 ""머더 락""이라고 생각합니다."	1.0
3930	현재 그들 중 대다수가 불가리아에 거주하고 있으며 일부는 여전히 그리스에 남아 있습니다.	그들 중 대다수는 오늘날 불가리아에서 살며 일부는 여전히 그리스에 남아있습니다.	1.0
3931	Thornwood Common은 B1393가에 있는 마을로 영국 Essex 지역 Epping Forest와 North Weald Bassett 지구에 있는 자치구입니다.	Thornwood Common은 B1393번 도로에 있는 마을로 영국 노스 윌드 바셋의 지방 행정구역과 에섹스주의 에핑의 숲 구역에 속해 있습니다.	0.0
3933	피날레는 남아프리카의 도시로, 모파니 행정 자치구의 림포포 주에 위치해 있습니다.	피네일은 남아프리카 림푸푸 주 모파니 구 지방자치구에 있는 마을이다.	1.0
3941	사슴의 수를 통제하는 다른 방법은 출생률을 제어하는 것입니다.	사슴 개체수를 조절하는 또 다른 방법은 출생률을 조절하는 것입니다.	1.0
3953	이곳은 Belgaum에서 78km, Dharwad에서 37km 떨어진 곳에 위치하는 유명한 성지입니다.	이곳은 Dharwad에서 78킬로미터, Belgaum에서 37킬로미터 떨어진 유명한 성지 순례 센터입니다.	0.0
3957	1966년 그의 갤러리가 런던의 코크 가에서 개업하였고, 그라나다 왕조의 일원 중 한 명인 레슬리 웨딩톤이 알렉스 번스타인을 지원하였다.	1966년, 그는 런던의 코크 스트리트에서 직접 갤러리를 오픈하여 운영하기 시작했습니다. 레슬리 웨딩턴은 거대 미디어 기업인 Granada의 구성원인 알렉스 번스타인을 지지했습니다.	0.0
3961	그는 1876년 캘리포니아주 San Diego로 이주했고 1887년에 텍사스주 Dallas로 갔습니다.	그는 1876년 텍사스주 달라스로 이주하였으며 1887년에는 캘리포니아주 샌디에이고로 이주하였다.	0.0
3962	이 축은 한 골목으로 이어져 트리보 고원에서 끝납니다.	이 축은 트리보 고원의 한 골목으로 이어졌습니다.	1.0
3964	1989년 11월 Delaney는 뉴욕 증권 거래소 회원이었으며 Henderson Brothers, Inc.와 Bear Wagner의 전무 이사가 되었습니다.	1989년 11월, 딜레이니는 뉴욕 증권거래소의 회원이 되었으며 Henderson Brothers, Inc.와 Bear Wagner에서 전무로 일하였다.	0.0
3971	Lusaghbyur(Lusakhpyur 로마자, 이전 Svanverdi 및 Svan)는 아르메니아의 시라크주에 있는 마을입니다.	Lusaghbyur(공식 로마자화 Lusakhpyur, Svanverdi와 Svan)는 아르메니아 Shirak 지구에 있는 마을입니다.	0.0
3974	이 댐은 대략 110미터의 길이로 5미터 길이의 폭을 가지고 있다.	이 댐은 길이가 대략 110미터이고 상부 너비는 약 5미터입니다.	1.0
3978	1902년대에 솔트레이크시로 이주한 후 유타주오그던으로 이주한 다음 Robertson과 그의 가족은 1937년에 유타주 메이플턴에 정착했습니다.	Robertson 가족은 1920년대 유타주 Ogden으로 이주한 후 Salt Lake City로 갔고 1937년에 유타주 Mapleton에 정착했습니다.	0.0
3979	크세노파네스는 신비주의 통일의 관점이 종교와 연관된 철학적 시인이었습니다.	크세노파네스는 신비한 일체가 종교와 관련 있다고 생각하는 철학자이자 시인이었습니다.	1.0
3980	알자스의 정치적 상황은 역사적인 결정, 전쟁, 전략적 정치에 많은 영향을 받았습니다.	Alsace의 역사적 상태는 전략적 결정, 전쟁, 정치적 정책에 많은 영향을 받았습니다.	0.0
3993	최대 세 가지 다른 베타 안정 동위체가 있으며 이는 실험적으로 알려져 있으며 모두 베타 안정 상태입니다.	심지어 실험적으로 알려진 배타 안정 동위체가 최대 3가지 있습니다. 예를 들어...그리고 모두 베타 안정적입니다.	1.0
3995	요세미티 계곡 부근 브리달벌 폴에 있는 몬로 미도우도 조지 몬로의 이름을 따서 붙인 것입니다.	브리달벌 폭포 부근 요세미티 계곡에 있는 Monroe Meadows도 George Monroe의 이름에서 따온 것입니다.	0.0
3997	"첫 번째 또는 ""좁은"" 시스템은 ( O III )의 빨간 라인과 적색편의 z = 0,712에서 이온화된 기타 원소로 구성되어 있습니다."	"첫 번째 또는 ""적색"" 시스템은 (O III)의 좁은 방출선과 적색 편이 값 z = 0.712인 다른 이온화된 요소로 구성됩니다."	0.0
4002	Lito는 Zingone 클럽 축구 선수였습니다.	Zingone은 Lito의 클럽 축구 소속으로 경기를 했습니다.	0.0
4005	Everything But You는 1945년 곡으로 Duke Ellington과 Harry James가 작곡하고 Don George가 작사했습니다.	Everything But You는 1945년에 발표된 곡으로, Don George가 작곡하고 Duke Ellington과 Harry James가 가사를 썼습니다.	0.0
4007	그는 존 벨라스케스에게 훈련을 받았으며 가장 중요한 경기에서 저키 데일 로만스를 태웠다.	그는 Dale Romans에게 훈련을 받았으며 가장 중요한 경주에서 Jockey John Velazquez의 경주마가 되었습니다.	0.0
4013	현 체제 지지자들은 Catawba 강 서쪽에 야영했고 Charles Cornwallis 장군의 부대는 강 동쪽에 야영했습니다.	현 체제 지지자들이 카토바 강 서쪽에 진지를 친 반면 찰스 콘월리스 장군의 군대는 동쪽에 주둔했습니다.	1.0
4014	우성(클리어바디) 유전자는 다른 염색체 중 하나에 위치하고 있으며, 이 유전자와 상염색체 돌연변이 사이의 연관성은 밝혀진 바가 없다.	우성 클리어바디 유전자는 다른 염색체 중 하나에 있습니다. 이 유전자와 상염색체 돌연변이의 연관 관계는 알려져 있지 않습니다.	1.0
4020	LSU에서의 첫 경기에서 Tulane University를 상대로 그는 32개의 리바운드를 잡았습니다.	LSU에서 치른 첫 번째 경기에서 그는 툴레인 대학교를 상대로 32개의 리바운드를 기록하였다.	1.0
4023	1911년 시청을 재건했고 1945년 일부 파괴되었으며 1960년대에 복구되었습니다.	1911년 이 시청은 파괴되었고 1945년에 일부 복원되었으며 1960년대에 재건축되었습니다.	0.0
4026	해당 만화는 일본과 아시아에서 동명의 세가 메가드라이브용 비디오게임으로도 발매되었다.	이 만화는 아시아와 일본에 동일명으로 Sega Mega Drive를 위한 비디오 게임이 있습니다.	1.0
4030	1984년에 Patricia Dale은 Patricia Meyer와 결혼하여 Ryan(1988년 출생)과 Blake(1992년)라는 두 아들이 있습니다.	1984년 이후에 Blake는 Patricia Meyer와 결혼한 후 슬하에 2명의 아들, Ryan(1988년)과 Dale(1992년 출생)을 두었습니다.	0.0
4031	산술 연산자의 수위는 개념적으로 비판을 받아왔으며 and +와 같은 비트에 관한 논리적 연산자입니다.	비트를 사용하는 논리 운용 체제를 우선적으로 사용하는 것에 대해 비판적이었습니다. 개념적으로 & and는 and +와 같이 산술적 체계입니다.	0.0
4034	"1985년 에피소드 ""The Tonight Show Starring Johnny Carson""에서 조니는 이 스토리에 대해 언급하며 사이드킥 에드 맥마흔에 대해 이야기하였다."	"1985년의 ""The Tonight Show with Johnny Carson"" 에피소드에서 Johnny는 그 이야기를 언급하고 Sidekick Ed McMahon에게 줄거리를 이야기합니다."	1.0
4038	꽃줄기는 매우 짧거나 거의 없습니다.	꽃줄기들은 매우 짧으며 대부분 없다.	1.0
4039	그녀의 나이 19세에 뉴욕으로 이주했고 2011년에는 스톡홀름으로 이주했습니다.	19세가 되던 해에 그녀는 스톡홀름으로 이주하였으며 2011년에는 뉴욕으로 이주하였다.	0.0
4040	Neajlovel 강은 루마니아에 있는 Neajlov 강의 지류입니다.	Neajlovel 강은 루마니아에 있는 Neajlov 강의 지류입니다.	1.0
4048	그의 아들인 Aloka Liyanage는 배우인 Saumya Liyanage과 Indrachapa Liyanage의 딸과 결혼하여 Jackson Anthony라는 자녀를 두었습니다.	그 아들 Aloka Liyanage는 배우인 Jackson Anthony의 딸과 결혼했습니다. 그는 Saumya Liyanage와 Indrachapa Liyanage의 아버지이기도 합니다.	0.0
4049	"이 종은 1846년에 식물학자 Stephan Endlicher가 Johann Georg Christian Lehmann의 연구 ""Irideae. Plantae Preissianae"" 에서 공식적으로 처음 설명되었습니다."	"그 종은 1846년에 식물학자 Johann Georg Christian Lehmann가 Stephan Endlicher의 논문인 "" Irideae Plantae Preissianae"" 프레임 내에서 공식적으로 처음 설명했습니다."	0.0
4050	그 다음 버전은 1986년 로버트 퓰러의 형제인 론이 제작하였다.	다음 버전은 1986년 론의 형제 로버트 퓰러가 창작하였다.	0.0
